Category,Domain,Chapter title,Chapter slug,Lecture number,Lecture ID,Lecture title,YouTube URL,Video ID,Output name,Lecture folder,Raw comments path,Scrubbed comments path,Sift report path,Processing mode,Status,Notes
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,02,iupac-lecture-02,Complex Substituents and Cycloalkanes,https://youtu.be/R2RvDt6NWlo,R2RvDt6NWlo,comments-02-complex-substituents-and-cycloalkanes,content/chemistry/organic/iupac/lectures/lecture-02-complex-substituents-and-cycloalkanes,content/chemistry/organic/iupac/lectures/lecture-02-complex-substituents-and-cycloalkanes/comments/comments-02-complex-substituents-and-cycloalkanes.raw.json,content/chemistry/organic/iupac/lectures/lecture-02-complex-substituents-and-cycloalkanes/comments/comments-02-complex-substituents-and-cycloalkanes.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-02-complex-substituents-and-cycloalkanes/comments/comments-02-complex-substituents-and-cycloalkanes.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,03,iupac-lecture-03,Naming of Alkenes and Alkynes,https://youtu.be/VUoEdUgvGNo,VUoEdUgvGNo,comments-03-naming-of-alkenes-and-alkynes,content/chemistry/organic/iupac/lectures/lecture-03-naming-of-alkenes-and-alkynes,content/chemistry/organic/iupac/lectures/lecture-03-naming-of-alkenes-and-alkynes/comments/comments-03-naming-of-alkenes-and-alkynes.raw.json,content/chemistry/organic/iupac/lectures/lecture-03-naming-of-alkenes-and-alkynes/comments/comments-03-naming-of-alkenes-and-alkynes.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-03-naming-of-alkenes-and-alkynes/comments/comments-03-naming-of-alkenes-and-alkynes.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,04,iupac-lecture-04,Functional Groups with Secondary Suffix,https://youtu.be/pWtpwjj7ZdY,pWtpwjj7ZdY,comments-04-functional-groups-with-secondary-suffix,content/chemistry/organic/iupac/lectures/lecture-04-functional-groups-with-secondary-suffix,content/chemistry/organic/iupac/lectures/lecture-04-functional-groups-with-secondary-suffix/comments/comments-04-functional-groups-with-secondary-suffix.raw.json,content/chemistry/organic/iupac/lectures/lecture-04-functional-groups-with-secondary-suffix/comments/comments-04-functional-groups-with-secondary-suffix.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-04-functional-groups-with-secondary-suffix/comments/comments-04-functional-groups-with-secondary-suffix.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,05,iupac-lecture-05,Naming of Alcohols,https://youtu.be/3nvTs9lkhag,3nvTs9lkhag,comments-05-naming-of-alcohols,content/chemistry/organic/iupac/lectures/lecture-05-naming-of-alcohols,content/chemistry/organic/iupac/lectures/lecture-05-naming-of-alcohols/comments/comments-05-naming-of-alcohols.raw.json,content/chemistry/organic/iupac/lectures/lecture-05-naming-of-alcohols/comments/comments-05-naming-of-alcohols.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-05-naming-of-alcohols/comments/comments-05-naming-of-alcohols.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,06,iupac-lecture-06,Naming of Aldehydes and Ketones,https://youtu.be/wIkiE0PE8bE,wIkiE0PE8bE,comments-06-naming-of-aldehydes-and-ketones,content/chemistry/organic/iupac/lectures/lecture-06-naming-of-aldehydes-and-ketones,content/chemistry/organic/iupac/lectures/lecture-06-naming-of-aldehydes-and-ketones/comments/comments-06-naming-of-aldehydes-and-ketones.raw.json,content/chemistry/organic/iupac/lectures/lecture-06-naming-of-aldehydes-and-ketones/comments/comments-06-naming-of-aldehydes-and-ketones.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-06-naming-of-aldehydes-and-ketones/comments/comments-06-naming-of-aldehydes-and-ketones.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,07,iupac-lecture-07,Naming of Carboxylic Acid and Acid Halides,https://youtu.be/OPdpILw2db0,OPdpILw2db0,comments-07-naming-of-carboxylic-acid-and-acid-halides,content/chemistry/organic/iupac/lectures/lecture-07-naming-of-carboxylic-acid-and-acid-halides,content/chemistry/organic/iupac/lectures/lecture-07-naming-of-carboxylic-acid-and-acid-halides/comments/comments-07-naming-of-carboxylic-acid-and-acid-halides.raw.json,content/chemistry/organic/iupac/lectures/lecture-07-naming-of-carboxylic-acid-and-acid-halides/comments/comments-07-naming-of-carboxylic-acid-and-acid-halides.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-07-naming-of-carboxylic-acid-and-acid-halides/comments/comments-07-naming-of-carboxylic-acid-and-acid-halides.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,08,iupac-lecture-08,Naming of Acid Amides and Esters,https://youtu.be/8aQ9TL68BeU,8aQ9TL68BeU,comments-08-naming-of-acid-amides-and-esters,content/chemistry/organic/iupac/lectures/lecture-08-naming-of-acid-amides-and-esters,content/chemistry/organic/iupac/lectures/lecture-08-naming-of-acid-amides-and-esters/comments/comments-08-naming-of-acid-amides-and-esters.raw.json,content/chemistry/organic/iupac/lectures/lecture-08-naming-of-acid-amides-and-esters/comments/comments-08-naming-of-acid-amides-and-esters.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-08-naming-of-acid-amides-and-esters/comments/comments-08-naming-of-acid-amides-and-esters.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,09,iupac-lecture-09,"Naming of Cyanides, Amines, and Ethers",https://youtu.be/wmCl7By2wfk,wmCl7By2wfk,comments-09-naming-of-cyanides-amines-and-ethers,content/chemistry/organic/iupac/lectures/lecture-09-naming-of-cyanides-amines-and-ethers,content/chemistry/organic/iupac/lectures/lecture-09-naming-of-cyanides-amines-and-ethers/comments/comments-09-naming-of-cyanides-amines-and-ethers.raw.json,content/chemistry/organic/iupac/lectures/lecture-09-naming-of-cyanides-amines-and-ethers/comments/comments-09-naming-of-cyanides-amines-and-ethers.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-09-naming-of-cyanides-amines-and-ethers/comments/comments-09-naming-of-cyanides-amines-and-ethers.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,10,iupac-lecture-10,Naming of Polyfunctional Compounds,https://youtu.be/RN7_Q38RePk,RN7_Q38RePk,comments-10-naming-of-polyfunctional-compounds,content/chemistry/organic/iupac/lectures/lecture-10-naming-of-polyfunctional-compounds,content/chemistry/organic/iupac/lectures/lecture-10-naming-of-polyfunctional-compounds/comments/comments-10-naming-of-polyfunctional-compounds.raw.json,content/chemistry/organic/iupac/lectures/lecture-10-naming-of-polyfunctional-compounds/comments/comments-10-naming-of-polyfunctional-compounds.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-10-naming-of-polyfunctional-compounds/comments/comments-10-naming-of-polyfunctional-compounds.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,11,iupac-lecture-11,Naming of Aromatic Compounds - Benzene Rings,https://youtu.be/5qE2KJS1C4U,5qE2KJS1C4U,comments-11-naming-of-aromatic-compounds-benzene-rings,content/chemistry/organic/iupac/lectures/lecture-11-naming-of-aromatic-compounds-benzene-rings,content/chemistry/organic/iupac/lectures/lecture-11-naming-of-aromatic-compounds-benzene-rings/comments/comments-11-naming-of-aromatic-compounds-benzene-rings.raw.json,content/chemistry/organic/iupac/lectures/lecture-11-naming-of-aromatic-compounds-benzene-rings/comments/comments-11-naming-of-aromatic-compounds-benzene-rings.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-11-naming-of-aromatic-compounds-benzene-rings/comments/comments-11-naming-of-aromatic-compounds-benzene-rings.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: IUPAC nomenclature,iupac,12,iupac-lecture-12,Naming of Bicyclo and Spiro Compounds,https://youtu.be/zZAJsddI8os,zZAJsddI8os,comments-12-naming-of-bicyclo-and-spiro-compounds,content/chemistry/organic/iupac/lectures/lecture-12-naming-of-bicyclo-and-spiro-compounds,content/chemistry/organic/iupac/lectures/lecture-12-naming-of-bicyclo-and-spiro-compounds/comments/comments-12-naming-of-bicyclo-and-spiro-compounds.raw.json,content/chemistry/organic/iupac/lectures/lecture-12-naming-of-bicyclo-and-spiro-compounds/comments/comments-12-naming-of-bicyclo-and-spiro-compounds.scrubbed.json,content/chemistry/organic/iupac/lectures/lecture-12-naming-of-bicyclo-and-spiro-compounds/comments/comments-12-naming-of-bicyclo-and-spiro-compounds.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,01,isomerism-lecture-01,Introduction: Chain and Position Isomerism,https://youtu.be/mq1L2plDTrU,mq1L2plDTrU,comments-01-introduction-chain-and-position-isomerism,content/chemistry/organic/isomerism/lectures/lecture-01-introduction-chain-and-position-isomerism,content/chemistry/organic/isomerism/lectures/lecture-01-introduction-chain-and-position-isomerism/comments/comments-01-introduction-chain-and-position-isomerism.raw.json,content/chemistry/organic/isomerism/lectures/lecture-01-introduction-chain-and-position-isomerism/comments/comments-01-introduction-chain-and-position-isomerism.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-01-introduction-chain-and-position-isomerism/comments/comments-01-introduction-chain-and-position-isomerism.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,02,isomerism-lecture-02,How to Find Total Structural Isomers,https://youtu.be/_RsvQC69GqE,_RsvQC69GqE,comments-02-how-to-find-total-structural-isomers,content/chemistry/organic/isomerism/lectures/lecture-02-how-to-find-total-structural-isomers,content/chemistry/organic/isomerism/lectures/lecture-02-how-to-find-total-structural-isomers/comments/comments-02-how-to-find-total-structural-isomers.raw.json,content/chemistry/organic/isomerism/lectures/lecture-02-how-to-find-total-structural-isomers/comments/comments-02-how-to-find-total-structural-isomers.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-02-how-to-find-total-structural-isomers/comments/comments-02-how-to-find-total-structural-isomers.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,03,isomerism-lecture-03,"Functional Isomerism, Metamerism, Ring-Chain Isomerism",https://youtu.be/9gti5tVKAwY,9gti5tVKAwY,comments-03-functional-isomerism-metamerism-ring-chain-isomerism,content/chemistry/organic/isomerism/lectures/lecture-03-functional-isomerism-metamerism-ring-chain-isomerism,content/chemistry/organic/isomerism/lectures/lecture-03-functional-isomerism-metamerism-ring-chain-isomerism/comments/comments-03-functional-isomerism-metamerism-ring-chain-isomerism.raw.json,content/chemistry/organic/isomerism/lectures/lecture-03-functional-isomerism-metamerism-ring-chain-isomerism/comments/comments-03-functional-isomerism-metamerism-ring-chain-isomerism.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-03-functional-isomerism-metamerism-ring-chain-isomerism/comments/comments-03-functional-isomerism-metamerism-ring-chain-isomerism.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,04,isomerism-lecture-04,Tautomerism 01: Condition to Show Tautomerism and Special Cases,https://youtu.be/MdBxRUu81W4,MdBxRUu81W4,comments-04-tautomerism-01-condition-to-show-tautomerism-and-special-cases,content/chemistry/organic/isomerism/lectures/lecture-04-tautomerism-01-condition-to-show-tautomerism-and-special-cases,content/chemistry/organic/isomerism/lectures/lecture-04-tautomerism-01-condition-to-show-tautomerism-and-special-cases/comments/comments-04-tautomerism-01-condition-to-show-tautomerism-and-special-cases.raw.json,content/chemistry/organic/isomerism/lectures/lecture-04-tautomerism-01-condition-to-show-tautomerism-and-special-cases/comments/comments-04-tautomerism-01-condition-to-show-tautomerism-and-special-cases.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-04-tautomerism-01-condition-to-show-tautomerism-and-special-cases/comments/comments-04-tautomerism-01-condition-to-show-tautomerism-and-special-cases.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,05,isomerism-lecture-05,Tautomerism 02: Percentage of Enol Content & Stability of Enol,https://youtu.be/f97VxiXfjl8,f97VxiXfjl8,comments-05-tautomerism-02-percentage-of-enol-content-and-stability-of-enol,content/chemistry/organic/isomerism/lectures/lecture-05-tautomerism-02-percentage-of-enol-content-and-stability-of-enol,content/chemistry/organic/isomerism/lectures/lecture-05-tautomerism-02-percentage-of-enol-content-and-stability-of-enol/comments/comments-05-tautomerism-02-percentage-of-enol-content-and-stability-of-enol.raw.json,content/chemistry/organic/isomerism/lectures/lecture-05-tautomerism-02-percentage-of-enol-content-and-stability-of-enol/comments/comments-05-tautomerism-02-percentage-of-enol-content-and-stability-of-enol.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-05-tautomerism-02-percentage-of-enol-content-and-stability-of-enol/comments/comments-05-tautomerism-02-percentage-of-enol-content-and-stability-of-enol.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,06,isomerism-lecture-06,Stereoisomerism: Geometrical Isomers 01 | Cis-Trans / E-Z / Syn-Anti,https://youtu.be/C7CMdH2w0wE,C7CMdH2w0wE,comments-06-stereoisomerism-geometrical-isomers-01-cis-trans-e-z-syn-anti,content/chemistry/organic/isomerism/lectures/lecture-06-stereoisomerism-geometrical-isomers-01-cis-trans-e-z-syn-anti,content/chemistry/organic/isomerism/lectures/lecture-06-stereoisomerism-geometrical-isomers-01-cis-trans-e-z-syn-anti/comments/comments-06-stereoisomerism-geometrical-isomers-01-cis-trans-e-z-syn-anti.raw.json,content/chemistry/organic/isomerism/lectures/lecture-06-stereoisomerism-geometrical-isomers-01-cis-trans-e-z-syn-anti/comments/comments-06-stereoisomerism-geometrical-isomers-01-cis-trans-e-z-syn-anti.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-06-stereoisomerism-geometrical-isomers-01-cis-trans-e-z-syn-anti/comments/comments-06-stereoisomerism-geometrical-isomers-01-cis-trans-e-z-syn-anti.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,07,isomerism-lecture-07,"Geometrical Isomers 02: Cycloalkanes, Allenes, Spiro, Biphenyl",https://youtu.be/K9feZA-x0j4,K9feZA-x0j4,comments-07-geometrical-isomers-02-cycloalkanes-allenes-spiro-biphenyl,content/chemistry/organic/isomerism/lectures/lecture-07-geometrical-isomers-02-cycloalkanes-allenes-spiro-biphenyl,content/chemistry/organic/isomerism/lectures/lecture-07-geometrical-isomers-02-cycloalkanes-allenes-spiro-biphenyl/comments/comments-07-geometrical-isomers-02-cycloalkanes-allenes-spiro-biphenyl.raw.json,content/chemistry/organic/isomerism/lectures/lecture-07-geometrical-isomers-02-cycloalkanes-allenes-spiro-biphenyl/comments/comments-07-geometrical-isomers-02-cycloalkanes-allenes-spiro-biphenyl.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-07-geometrical-isomers-02-cycloalkanes-allenes-spiro-biphenyl/comments/comments-07-geometrical-isomers-02-cycloalkanes-allenes-spiro-biphenyl.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,08,isomerism-lecture-08,Geometrical Isomers 03: Number of Geometrical Isomers,https://youtu.be/Ukyrbpu99mk,Ukyrbpu99mk,comments-08-geometrical-isomers-03-number-of-geometrical-isomers,content/chemistry/organic/isomerism/lectures/lecture-08-geometrical-isomers-03-number-of-geometrical-isomers,content/chemistry/organic/isomerism/lectures/lecture-08-geometrical-isomers-03-number-of-geometrical-isomers/comments/comments-08-geometrical-isomers-03-number-of-geometrical-isomers.raw.json,content/chemistry/organic/isomerism/lectures/lecture-08-geometrical-isomers-03-number-of-geometrical-isomers/comments/comments-08-geometrical-isomers-03-number-of-geometrical-isomers.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-08-geometrical-isomers-03-number-of-geometrical-isomers/comments/comments-08-geometrical-isomers-03-number-of-geometrical-isomers.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,09,isomerism-lecture-09,Optical Isomers 01: Introduction - Chiral Centre and Enantiomers,https://youtu.be/ZiPzgGVJDvY,ZiPzgGVJDvY,comments-09-optical-isomers-01-introduction-chiral-centre-and-enantiomers,content/chemistry/organic/isomerism/lectures/lecture-09-optical-isomers-01-introduction-chiral-centre-and-enantiomers,content/chemistry/organic/isomerism/lectures/lecture-09-optical-isomers-01-introduction-chiral-centre-and-enantiomers/comments/comments-09-optical-isomers-01-introduction-chiral-centre-and-enantiomers.raw.json,content/chemistry/organic/isomerism/lectures/lecture-09-optical-isomers-01-introduction-chiral-centre-and-enantiomers/comments/comments-09-optical-isomers-01-introduction-chiral-centre-and-enantiomers.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-09-optical-isomers-01-introduction-chiral-centre-and-enantiomers/comments/comments-09-optical-isomers-01-introduction-chiral-centre-and-enantiomers.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,10,isomerism-lecture-10,Optical Isomers 02: Plane of Symmetry and Centre of Symmetry,https://youtu.be/2Lad_FQ7K2w,2Lad_FQ7K2w,comments-10-optical-isomers-02-plane-of-symmetry-and-centre-of-symmetry,content/chemistry/organic/isomerism/lectures/lecture-10-optical-isomers-02-plane-of-symmetry-and-centre-of-symmetry,content/chemistry/organic/isomerism/lectures/lecture-10-optical-isomers-02-plane-of-symmetry-and-centre-of-symmetry/comments/comments-10-optical-isomers-02-plane-of-symmetry-and-centre-of-symmetry.raw.json,content/chemistry/organic/isomerism/lectures/lecture-10-optical-isomers-02-plane-of-symmetry-and-centre-of-symmetry/comments/comments-10-optical-isomers-02-plane-of-symmetry-and-centre-of-symmetry.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-10-optical-isomers-02-plane-of-symmetry-and-centre-of-symmetry/comments/comments-10-optical-isomers-02-plane-of-symmetry-and-centre-of-symmetry.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,11,isomerism-lecture-11,"Optical Isomers 03: Enantiomers, Diastereomers, Meso, Total Isomers",https://youtu.be/kfMToOXhpZk,kfMToOXhpZk,comments-11-optical-isomers-03-enantiomers-diastereomers-meso-total-isomers,content/chemistry/organic/isomerism/lectures/lecture-11-optical-isomers-03-enantiomers-diastereomers-meso-total-isomers,content/chemistry/organic/isomerism/lectures/lecture-11-optical-isomers-03-enantiomers-diastereomers-meso-total-isomers/comments/comments-11-optical-isomers-03-enantiomers-diastereomers-meso-total-isomers.raw.json,content/chemistry/organic/isomerism/lectures/lecture-11-optical-isomers-03-enantiomers-diastereomers-meso-total-isomers/comments/comments-11-optical-isomers-03-enantiomers-diastereomers-meso-total-isomers.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-11-optical-isomers-03-enantiomers-diastereomers-meso-total-isomers/comments/comments-11-optical-isomers-03-enantiomers-diastereomers-meso-total-isomers.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,12,isomerism-lecture-12,Optical Isomers 04: Wedge Dash and Fischer Projections with R-S Configurations,https://youtu.be/Mjgnb1DU3LE,Mjgnb1DU3LE,comments-12-optical-isomers-04-wedge-dash-and-fischer-projections-with-r-s-configurations,content/chemistry/organic/isomerism/lectures/lecture-12-optical-isomers-04-wedge-dash-and-fischer-projections-with-r-s-configurations,content/chemistry/organic/isomerism/lectures/lecture-12-optical-isomers-04-wedge-dash-and-fischer-projections-with-r-s-configurations/comments/comments-12-optical-isomers-04-wedge-dash-and-fischer-projections-with-r-s-configurations.raw.json,content/chemistry/organic/isomerism/lectures/lecture-12-optical-isomers-04-wedge-dash-and-fischer-projections-with-r-s-configurations/comments/comments-12-optical-isomers-04-wedge-dash-and-fischer-projections-with-r-s-configurations.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-12-optical-isomers-04-wedge-dash-and-fischer-projections-with-r-s-configurations/comments/comments-12-optical-isomers-04-wedge-dash-and-fischer-projections-with-r-s-configurations.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: Isomerism,isomerism,13,isomerism-lecture-13,"Optical Isomers 05: Optical Isomerism in Allene, Spiro and Biphenyl",https://youtu.be/_hK2-WkRAO0,_hK2-WkRAO0,comments-13-optical-isomers-05-optical-isomerism-in-allene-spiro-and-biphenyl,content/chemistry/organic/isomerism/lectures/lecture-13-optical-isomers-05-optical-isomerism-in-allene-spiro-and-biphenyl,content/chemistry/organic/isomerism/lectures/lecture-13-optical-isomers-05-optical-isomerism-in-allene-spiro-and-biphenyl/comments/comments-13-optical-isomers-05-optical-isomerism-in-allene-spiro-and-biphenyl.raw.json,content/chemistry/organic/isomerism/lectures/lecture-13-optical-isomers-05-optical-isomerism-in-allene-spiro-and-biphenyl/comments/comments-13-optical-isomers-05-optical-isomerism-in-allene-spiro-and-biphenyl.scrubbed.json,content/chemistry/organic/isomerism/lectures/lecture-13-optical-isomers-05-optical-isomerism-in-allene-spiro-and-biphenyl/comments/comments-13-optical-isomers-05-optical-isomerism-in-allene-spiro-and-biphenyl.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: GOC,goc,01,goc-lecture-01,Inductive Effect and Acidic Strength,https://youtu.be/hdAW3ng8gx0,hdAW3ng8gx0,comments-01-inductive-effect-and-acidic-strength,content/chemistry/organic/goc/lectures/lecture-01-inductive-effect-and-acidic-strength,content/chemistry/organic/goc/lectures/lecture-01-inductive-effect-and-acidic-strength/comments/comments-01-inductive-effect-and-acidic-strength.raw.json,content/chemistry/organic/goc/lectures/lecture-01-inductive-effect-and-acidic-strength/comments/comments-01-inductive-effect-and-acidic-strength.scrubbed.json,content/chemistry/organic/goc/lectures/lecture-01-inductive-effect-and-acidic-strength/comments/comments-01-inductive-effect-and-acidic-strength.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: GOC,goc,02,goc-lecture-02,Resonance 01: How to Draw Resonance Structures,https://youtu.be/rHMMX18a8ME,rHMMX18a8ME,comments-02-resonance-01-how-to-draw-resonance-structures,content/chemistry/organic/goc/lectures/lecture-02-resonance-01-how-to-draw-resonance-structures,content/chemistry/organic/goc/lectures/lecture-02-resonance-01-how-to-draw-resonance-structures/comments/comments-02-resonance-01-how-to-draw-resonance-structures.raw.json,content/chemistry/organic/goc/lectures/lecture-02-resonance-01-how-to-draw-resonance-structures/comments/comments-02-resonance-01-how-to-draw-resonance-structures.scrubbed.json,content/chemistry/organic/goc/lectures/lecture-02-resonance-01-how-to-draw-resonance-structures/comments/comments-02-resonance-01-how-to-draw-resonance-structures.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: GOC,goc,03,goc-lecture-03,Resonance 02: Stability of Resonance Structures,https://youtu.be/RdcC7_E8yeM,RdcC7_E8yeM,comments-03-resonance-02-stability-of-resonance-structures,content/chemistry/organic/goc/lectures/lecture-03-resonance-02-stability-of-resonance-structures,content/chemistry/organic/goc/lectures/lecture-03-resonance-02-stability-of-resonance-structures/comments/comments-03-resonance-02-stability-of-resonance-structures.raw.json,content/chemistry/organic/goc/lectures/lecture-03-resonance-02-stability-of-resonance-structures/comments/comments-03-resonance-02-stability-of-resonance-structures.scrubbed.json,content/chemistry/organic/goc/lectures/lecture-03-resonance-02-stability-of-resonance-structures/comments/comments-03-resonance-02-stability-of-resonance-structures.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: GOC,goc,04,goc-lecture-04,Resonance 03: Mesomeric Effect Complete Topic,https://youtu.be/qkTYf0sHDiQ,qkTYf0sHDiQ,comments-04-resonance-03-mesomeric-effect-complete-topic,content/chemistry/organic/goc/lectures/lecture-04-resonance-03-mesomeric-effect-complete-topic,content/chemistry/organic/goc/lectures/lecture-04-resonance-03-mesomeric-effect-complete-topic/comments/comments-04-resonance-03-mesomeric-effect-complete-topic.raw.json,content/chemistry/organic/goc/lectures/lecture-04-resonance-03-mesomeric-effect-complete-topic/comments/comments-04-resonance-03-mesomeric-effect-complete-topic.scrubbed.json,content/chemistry/organic/goc/lectures/lecture-04-resonance-03-mesomeric-effect-complete-topic/comments/comments-04-resonance-03-mesomeric-effect-complete-topic.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: GOC,goc,05,goc-lecture-05,"Hyperconjugation Effect in Carbocation, Free Radical",https://youtu.be/jGyb5HCz-wU,jGyb5HCz-wU,comments-05-hyperconjugation-effect-in-carbocation-free-radical,content/chemistry/organic/goc/lectures/lecture-05-hyperconjugation-effect-in-carbocation-free-radical,content/chemistry/organic/goc/lectures/lecture-05-hyperconjugation-effect-in-carbocation-free-radical/comments/comments-05-hyperconjugation-effect-in-carbocation-free-radical.raw.json,content/chemistry/organic/goc/lectures/lecture-05-hyperconjugation-effect-in-carbocation-free-radical/comments/comments-05-hyperconjugation-effect-in-carbocation-free-radical.scrubbed.json,content/chemistry/organic/goc/lectures/lecture-05-hyperconjugation-effect-in-carbocation-free-radical/comments/comments-05-hyperconjugation-effect-in-carbocation-free-radical.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Organic Chemistry: GOC,goc,06,goc-lecture-06,"Aromatic, Anti-Aromatic, and Non-Aromatic Compounds",https://youtu.be/lVbuBY0YMu4,lVbuBY0YMu4,comments-06-aromatic-anti-aromatic-and-non-aromatic-compounds,content/chemistry/organic/goc/lectures/lecture-06-aromatic-anti-aromatic-and-non-aromatic-compounds,content/chemistry/organic/goc/lectures/lecture-06-aromatic-anti-aromatic-and-non-aromatic-compounds/comments/comments-06-aromatic-anti-aromatic-and-non-aromatic-compounds.raw.json,content/chemistry/organic/goc/lectures/lecture-06-aromatic-anti-aromatic-and-non-aromatic-compounds/comments/comments-06-aromatic-anti-aromatic-and-non-aromatic-compounds.scrubbed.json,content/chemistry/organic/goc/lectures/lecture-06-aromatic-anti-aromatic-and-non-aromatic-compounds/comments/comments-06-aromatic-anti-aromatic-and-non-aromatic-compounds.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
